-0.70533997,-1.21521,0.36532298,0.6886149,0.60518616,1.3143597,0.15638319,-1.2706815,0.094528496,-0.5258191,-0.55198956,-0.90832716,1.4275984,0.17294982,-0.5161232,-0.46326047,-0.9804483,-0.28720233,0.16135898,0.587778,-0.48263758,-0.36492682,-0.12755527,-1.4505241,0.45993984,-0.40593776,-0.16231112,0.36831456,0.28931302,-0.14133014,-1.1055132,-1.7040306
0.9559581,-1.362266,0.9089957,1.043345,0.32735306,1.5012999,1.4234319,-1.2127767,0.42891315,-0.43111923,-0.7487943,-1.0424249,0.43017608,0.3394462,-1.3524709,-0.4162334,-0.803904,-0.9425388,-0.38979033,-0.7518741,-0.7067167,-0.7106735,-0.6636413,-2.0832534,-0.4218949,-1.3465068,-0.5512899,0.6715483,0.02829704,-0.5117161,-1.4967197,-1.138398
0.93752205,-1.2582272,0.8826602,0.94027245,0.49830785,1.7250671,1.5078018,-1.2010305,0.19168258,-0.61487246,-0.6924888,-0.9981045,0.41640377,0.15011781,-1.1610276,-0.33746052,-0.7560734,-0.777216,-0.24389872,-0.72915053,-0.7379878,-0.60589635,-0.53276074,-2.0753658,-0.3668012,-1.4177494,-0.28109002,0.5044679,0.39251396,-0.5758111,-1.6146435,-1.0959424
1.6552863,-1.1083618,0.06273466,1.3471929,1.8742741,0.027597457,1.2121364,-0.38443956,-0.18157564,-0.2524727,-1.4853113,-0.4724247,-0.5408224,0.9172325,-0.7854642,-0.6145852,-1.7782102,-1.099617,0.077532716,-0.855634,-1.5900917,-0.24600977,0.64769983,-1.4546,-0.7227006,-0.82721734,-1.2727631,-0.38961217,-1.7947717,-0.9361559,-0.6014777,0.27813584
1.6828653,-1.0797194,0.15542348,1.3284868,1.8407351,0.0123126805,1.2893103,-0.35912767,-0.0822352,-0.1161549,-1.3938385,-0.39967886,-0.5299165,0.9646858,-0.7185824,-0.5932353,-1.7426838,-1.0731062,0.10983322,-0.9517504,-1.5758809,-0.2736923,0.5626325,-1.4397256,-0.8073168,-0.8498345,-1.2014266,-0.2746731,-1.9680395,-0.9634887,-0.483121,0.25069895
0.9297151,-1.2694669,0.91643155,1.1065677,0.46946004,1.4340374,1.386305,-1.1553248,0.24760455,-0.6831292,-0.76819634,-1.026006,0.27709877,0.254266,-1.125655,-0.3993769,-0.68900883,-0.85580397,-0.3604745,-0.6525861,-0.7587987,-0.79752105,-0.7381037,-1.9835415,-0.4198399,-1.3187596,-0.42833787,0.5666948,0.09431,-0.540964,-1.6642519,-1.104399
0.9698436,-1.185934,0.8795435,1.1299683,0.35074383,1.4519045,1.3016186,-1.0546783,0.15724641,-0.6319378,-0.7731213,-0.9140759,0.18052123,0.26098704,-1.1091398,-0.18059698,-0.60212696,-0.7870609,-0.29362187,-0.6134956,-0.7641775,-0.7535965,-0.8228316,-2.101472,-0.45435202,-1.3673238,-0.51690865,0.52382743,-0.00746933,-0.4124107,-1.6431116,-1.1936361
1.044363,-1.263105,1.0154608,1.1010628,0.5180561,1.4974232,1.2951001,-1.0986971,0.18753552,-0.6193298,-0.77408755,-0.8771573,0.25035685,0.20407757,-1.2697276,-0.31550908,-0.7058931,-1.0498675,-0.34667632,-0.76970756,-0.74625343,-0.61417913,-0.51354814,-2.1598449,-0.54391164,-1.316717,-0.5557895,0.45505053,0.22961035,-0.49840218,-1.6507211,-1.0160807
1.5827236,-1.1087656,0.12908508,1.3467609,1.6825236,0.14141777,1.2543999,-0.44528377,-0.07111573,-0.067645945,-1.4774781,-0.5561001,-0.5699724,0.92263675,-0.83525103,-0.6321419,-1.8589417,-1.1434375,0.14652827,-0.9317775,-1.5318075,-0.1950879,0.49931037,-1.4151083,-0.8960878,-0.8034343,-1.2146552,-0.27511543,-1.875629,-0.9085584,-0.6188147,0.14123279
-0.26134077,-1.2891871,0.6923352,0.48691761,-0.696886,1.3068999,1.3560277,-1.1963716,1.2402669,0.54067665,-0.06377107,-0.78772235,1.4920846,0.034777775,-0.78857905,-1.1150758,-1.3439425,-0.30647254,-0.29254302,0.37326056,-0.4784011,-0.6101061,-0.8378679,-0.83888614,-0.031141005,-1.7412463,0.42199415,1.1867838,0.1726149,-0.5797141,-0.35159054,-1.6871898
