1.6970398,-1.1726948,0.059208002,1.3089584,1.7288462,-0.008911431,1.237612,-0.39037544,0.018838968,-0.2045044,-1.4320896,-0.48067117,-0.38056344,0.9031558,-0.8343245,-0.75879884,-1.7432646,-1.1711453,-0.033099525,-0.8246001,-1.5677711,-0.31380332,0.62363887,-1.4061577,-0.6823895,-0.9077527,-1.1927341,-0.21618155,-1.8264725,-0.9725782,-0.5790761,0.18534008
1.5528941,-1.1427492,0.025369253,1.3067898,1.7262148,0.03207241,1.2092756,-0.43687284,-0.17266423,-0.14307883,-1.4013853,-0.4893505,-0.4305259,0.9340817,-0.79861397,-0.69160795,-1.8770133,-1.1067603,0.10319764,-0.82793915,-1.5985821,-0.31377912,0.621698,-1.3650527,-0.82580173,-0.77077717,-1.2576578,-0.352184,-1.8866433,-1.009729,-0.47471172,0.3087806
1.6761904,-0.9694058,0.069574445,1.2580585,1.6483933,-0.021301255,1.0761136,-0.22264686,-0.22749864,-0.08971662,-1.3094015,-0.2956221,-0.70038587,0.98366797,-0.60492605,-0.6080671,-1.759752,-1.1180985,0.1374546,-0.85376537,-1.5630735,-0.30551958,0.5827623,-1.2447767,-0.8878678,-0.65710944,-1.3810816,-0.45589864,-1.9216799,-1.0399776,-0.2886579,0.3729053
1.6176844,-0.9907995,-0.023726616,1.276071,1.7896575,-0.23671123,1.0748116,-0.23705378,-0.16256353,-0.20544183,-1.3387623,-0.26721126,-0.6224487,0.9516494,-0.66966206,-0.4806155,-1.7766267,-1.1035604,0.116364665,-0.8058436,-1.5519944,-0.26192072,0.70251554,-1.3728621,-0.7864989,-0.611286,-1.2370151,-0.4770348,-1.9048743,-0.89553595,-0.54400927,0.43130514
0.2835837,-1.0538436,0.9523699,0.14482641,-1.2083837,1.2360389,2.0832264,-0.72997046,1.1862606,0.8193339,0.27671814,-0.89888316,0.47243226,0.092054754,-0.55019206,-0.86520267,-1.1066791,-0.2847836,-0.47868887,-0.44192746,-0.32562137,-0.31493127,-1.1544845,-0.8353879,0.14665595,-1.2895796,0.1923672,1.1113249,-0.21729241,-1.3103149,-0.6212782,-1.1720103
0.06620244,-0.9133197,1.0222497,-0.20937446,-1.5033296,0.9732088,1.9447669,-0.66759,1.3824786,0.89499784,0.29314741,-0.66020876,0.4350872,0.07540524,-0.19348532,-0.8419112,-1.0420823,-0.04858669,-0.41231254,-0.186238,-0.35071978,-0.3019673,-1.2717489,-0.4114759,0.23884714,-1.2637552,0.3174669,1.1432344,-0.12118077,-1.3674309,-0.250316,-1.1430279
1.5979793,-1.0719379,0.037578654,1.2820562,1.8074865,-0.12063284,1.1973683,-0.36914942,-0.15589778,-0.25013784,-1.40841,-0.40872347,-0.4660406,0.9283085,-0.7303038,-0.70329106,-1.7292179,-1.1020435,0.009928115,-0.84133506,-1.5787818,-0.28454635,0.7086117,-1.381483,-0.7291071,-0.7446423,-1.2000344,-0.39920664,-1.814112,-0.94550693,-0.50763434,0.31376803
1.0737832,-1.3025914,0.76401496,1.1830277,0.6827908,1.2966292,1.3403308,-1.138967,0.20593962,-0.71200573,-0.8842205,-1.0614357,0.35679418,0.34421155,-1.2217854,-0.31858695,-0.7242204,-0.95422,-0.3173402,-0.6588732,-0.78525525,-0.7638263,-0.6328197,-2.1549585,-0.48929316,-1.1973389,-0.6204884,0.43390137,-0.07547924,-0.515206,-1.7161256,-1.0284151
1.6257827,-0.9765518,-0.08119878,1.2597831,1.7660422,-0.09690222,1.1102456,-0.23293218,-0.1523716,-0.13572541,-1.3891048,-0.34731734,-0.5712796,0.92833185,-0.63871825,-0.5140438,-1.8028384,-1.0867296,0.13231924,-0.86617994,-1.5251774,-0.29369986,0.6848243,-1.3772262,-0.83791,-0.6492855,-1.3059782,-0.4123384,-1.8385551,-0.9769478,-0.5346221,0.3270513
0.691391,-1.1155597,1.0148973,0.86940974,0.25000277,1.6078835,1.2645034,-1.2793342,0.10877836,-0.6447101,-0.54558134,-0.86924416,0.49493498,0.13011476,-1.0384303,-0.19897315,-0.5669122,-0.7554927,-0.23359463,-0.4489978,-0.7658712,-0.73354465,-0.8315869,-2.0557444,-0.14160472,-1.306469,-0.089683786,0.4649918,0.38146383,-0.40467882,-1.6088363,-1.061227
1.5598426,-1.2084112,0.13774627,1.3091997,1.720267,0.06791589,1.41038,-0.47801998,-0.05048326,-0.14547104,-1.4975674,-0.5458223,-0.4481781,0.9089911,-0.8863358,-0.6651052,-1.7614423,-1.106765,0.06365346,-0.902982,-1.5489436,-0.23106857,0.5816298,-1.480589,-0.7405284,-0.8542472,-1.1835405,-0.18956023,-1.8950496,-0.91282433,-0.69871897,0.15429714
1.6948082,-1.219506,0.13833004,1.3278512,1.7501112,0.13663895,1.385705,-0.48619974,-0.03343915,-0.21915087,-1.4009941,-0.5465297,-0.47495568,0.951103,-0.91005,-0.6726345,-1.7894328,-1.1650971,0.03519226,-0.90498793,-1.5422217,-0.26924646,0.5544067,-1.5057851,-0.78147733,-0.9261785,-1.1759812,-0.22805357,-1.820797,-0.8851642,-0.71735257,0.20394519
1.127517,-1.1242732,0.9892963,1.1323277,0.5572436,1.4539063,1.3865054,-1.1420563,0.026979487,-0.57999736,-0.71638256,-0.970609,0.33770078,0.12484267,-0.9885892,-0.3395512,-0.6101962,-0.82752633,-0.16714689,-0.72086847,-0.8268174,-0.67194104,-0.7004047,-2.1200256,-0.2986328,-1.2991437,-0.34415394,0.3352113,0.09429653,-0.6603407,-1.7102801,-1.0052004
1.6393661,-1.0574669,-0.023654345,1.2251326,1.6938424,-0.16475914,1.0919312,-0.23129997,-0.19510046,-0.15040785,-1.3002456,-0.28416517,-0.5391132,0.9928944,-0.555999,-0.60968167,-1.7809579,-1.1365285,-0.024381839,-0.7527534,-1.5770031,-0.30419642,0.6101928,-1.2638298,-0.7839177,-0.7667889,-1.2511836,-0.3663201,-2.0011344,-0.9593912,-0.27336577,0.40928638
